"type","date","location"
"機車竊盜","1061004","新北市"
"機車竊盜","1061004","新北市"
"機車竊盜","1061004","新北市"
"機車竊盜","1061004","新北市"
"機車竊盜","1061004","新北市"
"機車竊盜","1061004","新北市中和區"
"機車竊盜","1061004","新北市瑞芳區"
"住宅竊盜","1061005","新北市板橋區"
"機車竊盜","1061005","新北市"
"機車竊盜","1061005","新北市"
"機車竊盜","1061005","新北市"
"機車竊盜","1061005","新北市永和區"
"機車竊盜","1061005","新北市樹林區"
"機車竊盜","1061005","新北市蘆洲區"
"住宅竊盜","1061006","新北市永和區"
"機車竊盜","1061006","新北市"
"機車竊盜","1061006","新北市"
"機車竊盜","1061006","新北市"
"機車竊盜","1061006","新北市"
"機車竊盜","1061006","新北市"
"機車竊盜","1061006","新北市"
"機車竊盜","1061006","新北市"
"機車竊盜","1061006","新北市"
"機車竊盜","1061006","新北市三重區"
"機車竊盜","1061006","新北市淡水區"
"機車竊盜","1061006","新北市蘆洲區"
"自行車竊盜","1061006","新北市三重區"
"住宅竊盜","1061007","新北市中和區"
"住宅竊盜","1061007","新北市中和區"
"機車竊盜","1061007","新北市"
"機車竊盜","1061007","新北市"
"機車竊盜","1061007","新北市"
"機車竊盜","1061007","新北市"
"機車竊盜","1061007","新北市三重區"
"機車竊盜","1061007","新北市三峽區"
"自行車竊盜","1061007","新北市土城區"
"住宅竊盜","1061008","新北市永和區"
"住宅竊盜","1061008","新北市板橋區"
"汽車竊盜","1061008","新北市林口區"
"機車竊盜","1061008","新北市"
"機車竊盜","1061008","新北市"
"機車竊盜","1061008","新北市三重區"
"機車竊盜","1061008","新北市鶯歌區"
"住宅竊盜","1061009","新北市板橋區"
"汽車竊盜","1061009","新北市新店區"
"機車竊盜","1061009","新北市"
"機車竊盜","1061009","新北市"
"機車竊盜","1061009","新北市"
"機車竊盜","1061009","新北市"
"機車竊盜","1061009","新北市三峽區"
"住宅竊盜","1061010","新北市永和區"
"住宅竊盜","1061010","新北市汐止區"
"住宅竊盜","1061010","新北市板橋區"
"機車竊盜","1061010","新北市"
"機車竊盜","1061010","新北市"
"機車竊盜","1061010","新北市"
"機車竊盜","1061010","新北市三峽區"
"機車竊盜","1061010","新北市五股區"
"機車竊盜","1061010","新北市板橋區"
"機車竊盜","1061010","新北市板橋區"
"機車竊盜","1061010","新北市新莊區"
"住宅竊盜","1061011","新北市石碇區"
"住宅竊盜","1061011","新北市汐止區"
"機車竊盜","1061011","新北市"
"機車竊盜","1061011","新北市"
"機車竊盜","1061011","新北市"
"機車竊盜","1061011","新北市"
"機車竊盜","1061011","新北市"
"機車竊盜","1061011","新北市"
"機車竊盜","1061011","新北市三重區"
"機車竊盜","1061011","新北市土城區"
"機車竊盜","1061011","新北市蘆洲區"
"自行車竊盜","1061011","新北市三重區"
"汽車竊盜","1061012","新北市三重區"
"機車竊盜","1061012","新北市"
"機車竊盜","1061012","新北市三重區"
"機車竊盜","1061012","新北市板橋區"
"機車竊盜","1061012","新北市瑞芳區"
"自行車竊盜","1061012","新北市土城區"
"汽車竊盜","1061013","新北市林口區"
"機車竊盜","1061013","新北市"
"機車竊盜","1061013","新北市"
"機車竊盜","1061013","新北市"
"機車竊盜","1061013","新北市"
"機車竊盜","1061013","新北市"
"機車竊盜","1061013","新北市土城區"
"機車竊盜","1061013","新北市新店區"
"自行車竊盜","1061013","新北市板橋區"
"自行車竊盜","1061013","新北市永和區"
"自行車竊盜","1061013","新北市三重區"
"住宅竊盜","1061014","新北市三重區"
"住宅竊盜","1061014","新北市泰山區"
"機車竊盜","1061014","新北市"
"機車竊盜","1061014","新北市"
"機車竊盜","1061014","新北市"
"機車竊盜","1061014","新北市中和區"
"機車竊盜","1061014","新北市板橋區"
"住宅竊盜","1061015","新北市中和區"
"住宅竊盜","1061015","新北市板橋區"
"住宅竊盜","1061015","新北市板橋區"
"住宅竊盜","1061015","新北市新莊區"
"汽車竊盜","1061015","新北市五股區"
"機車竊盜","1061015","新北市"
"機車竊盜","1061015","新北市三重區"
"機車竊盜","1061015","新北市三重區"
"機車竊盜","1061015","新北市三重區"
"機車竊盜","1061015","新北市永和區"
"自行車竊盜","1061015","新北市三重區"
"自行車竊盜","1061015","新北市新店區"
"汽車竊盜","1061016","新北市泰山區"
"機車竊盜","1061016","新北市"
"機車竊盜","1061016","新北市"
"機車竊盜","1061016","新北市土城區"
"機車竊盜","1061016","新北市中和區"
"機車竊盜","1061016","新北市新店區"
"機車竊盜","1061016","新北市蘆洲區"
"自行車竊盜","1061016","新北市汐止區"
"住宅竊盜","1061017","新北市中和區"
"住宅竊盜","1061017","新北市板橋區"
"住宅竊盜","1061017","新北市板橋區"
"住宅竊盜","1061017","新北市樹林區"
"住宅竊盜","1061017","新北市樹林區"
"汽車竊盜","1061017","新北市林口區"
"機車竊盜","1061017","新北市"
"機車竊盜","1061017","新北市"
"機車竊盜","1061017","新北市"
"機車竊盜","1061017","新北市"
"機車竊盜","1061017","新北市"
"自行車竊盜","1061017","新北市板橋區"
"汽車竊盜","1061018","新北市土城區"
"汽車竊盜","1061018","新北市新莊區"
"機車竊盜","1061018","新北市"
"機車竊盜","1061018","新北市"
"機車竊盜","1061018","新北市"
"機車竊盜","1061018","新北市"
"機車竊盜","1061018","新北市"
"機車竊盜","1061018","新北市三重區"
"機車竊盜","1061018","新北市板橋區"
"汽車竊盜","1061019","新北市板橋區"
"機車竊盜","1061019","新北市"
"機車竊盜","1061019","新北市"
"機車竊盜","1061019","新北市泰山區"
"自行車竊盜","1061019","新北市貢寮區"
"住宅竊盜","1061020","新北市永和區"
"住宅竊盜","1061020","新北市板橋區"
"住宅竊盜","1061020","新北市新莊區"
"汽車竊盜","1061020","新北市新莊區"
"機車竊盜","1061020","新北市"
"機車竊盜","1061020","新北市"
"機車竊盜","1061020","新北市"
"機車竊盜","1061020","新北市"
"機車竊盜","1061020","新北市三重區"
"機車竊盜","1061020","新北市三重區"
"自行車竊盜","1061020","新北市三重區"
"住宅竊盜","1061021","新北市板橋區"
"汽車竊盜","1061021","新北市土城區"
"汽車竊盜","1061021","新北市樹林區"
"機車竊盜","1061021","新北市"
"機車竊盜","1061021","新北市"
"機車竊盜","1061021","新北市"
"機車竊盜","1061021","新北市淡水區"
"自行車竊盜","1061021","新北市板橋區"
"汽車竊盜","1061022","新北市汐止區"
"機車竊盜","1061022","新北市"
"機車竊盜","1061022","新北市淡水區"
"機車竊盜","1061022","新北市新莊區"
"住宅竊盜","1061023","新北市中和區"
"汽車竊盜","1061023","新北市汐止區"
"汽車竊盜","1061023","新北市蘆洲區"
"機車竊盜","1061023","新北市五股區"
"機車竊盜","1061023","新北市板橋區"
"機車竊盜","1061023","新北市淡水區"
"機車竊盜","1061023","新北市新莊區"
"自行車竊盜","1061023","新北市三重區"
"住宅竊盜","1061024","新北市三重區"
"汽車竊盜","1061024","新北市汐止區"
"機車竊盜","1061024","新北市"
"機車竊盜","1061024","新北市"
"機車竊盜","1061024","新北市三重區"
"機車竊盜","1061024","新北市板橋區"
"機車竊盜","1061024","新北市鶯歌區"
"自行車竊盜","1061024","新北市蘆洲區"
"自行車竊盜","1061024","新北市林口區"
"住宅竊盜","1061025","新北市三重區"
"住宅竊盜","1061025","新北市中和區"
"汽車竊盜","1061025","新北市中和區"
"汽車竊盜","1061025","新北市林口區"
"汽車竊盜","1061025","新北市鶯歌區"
"機車竊盜","1061025","新北市"
"機車竊盜","1061025","新北市"
"機車竊盜","1061025","新北市三重區"
"機車竊盜","1061025","新北市新店區"
"機車竊盜","1061025","新北市新莊區"
"住宅竊盜","1061026","新北市中和區"
"住宅竊盜","1061026","新北市汐止區"
"住宅竊盜","1061026","新北市樹林區"
"機車竊盜","1061026","新北市"
"機車竊盜","1061026","新北市"
"機車竊盜","1061026","新北市"
"機車竊盜","1061026","新北市土城區"
"住宅竊盜","1061027","新北市土城區"
"住宅竊盜","1061027","新北市永和區"
"汽車竊盜","1061027","新北市樹林區"
"機車竊盜","1061027","新北市"
"機車竊盜","1061027","新北市"
"機車竊盜","1061027","新北市"
"機車竊盜","1061027","新北市"
"機車竊盜","1061027","新北市"
"機車竊盜","1061027","新北市三峽區"
"機車竊盜","1061027","新北市三峽區"
"機車竊盜","1061027","新北市五股區"
"機車竊盜","1061027","新北市汐止區"
"機車竊盜","1061027","新北市樹林區"
"自行車竊盜","1061027","新北市土城區"
"住宅竊盜","1061028","新北市永和區"
"汽車竊盜","1061028","新北市板橋區"
"機車竊盜","1061028","新北市"
"機車竊盜","1061028","新北市板橋區"
"機車竊盜","1061028","新北市新店區"
"自行車竊盜","1061028","新北市土城區"
"住宅竊盜","1061029","新北市板橋區"
"住宅竊盜","1061029","新北市板橋區"
"汽車竊盜","1061029","新北市板橋區"
"汽車竊盜","1061029","新北市新莊區"
"汽車竊盜","1061029","新北市新莊區"
"機車竊盜","1061029","新北市"
"機車竊盜","1061029","新北市"
"機車竊盜","1061029","新北市中和區"
"機車竊盜","1061029","新北市永和區"
"機車竊盜","1061029","新北市板橋區"
"住宅竊盜","1061030","新北市土城區"
"住宅竊盜","1061030","新北市樹林區"
"汽車竊盜","1061030","新北市三重區"
"汽車竊盜","1061030","新北市三重區"
"機車竊盜","1061030","新北市"
"機車竊盜","1061030","新北市"
"機車竊盜","1061030","新北市"
"機車竊盜","1061030","新北市"
"機車竊盜","1061030","新北市土城區"
"機車竊盜","1061030","新北市永和區"
"機車竊盜","1061030","新北市永和區"
"自行車竊盜","1061030","新北市土城區"
"住宅竊盜","1061031","新北市三重區"
"住宅竊盜","1061031","新北市中和區"
"汽車竊盜","1061031","新北市中和區"
"汽車竊盜","1061031","新北市板橋區"
"汽車竊盜","1061031","新北市樹林區"
"機車竊盜","1061031","新北市"
"機車竊盜","1061031","新北市"
"機車竊盜","1061031","新北市"
"機車竊盜","1061031","新北市永和區"
"機車竊盜","1061031","新北市新莊區"
"自行車竊盜","1061031","新北市板橋區"
"自行車竊盜","1061031","新北市三峽區"
"住宅竊盜","1061101","新北市三重區"
"住宅竊盜","1061101","新北市板橋區"
"汽車竊盜","1061101","新北市八里區"
"機車竊盜","1061101","新北市"
"機車竊盜","1061101","新北市永和區"
"機車竊盜","1061101","新北市新莊區"
"機車竊盜","1061101","新北市樹林區"
"住宅竊盜","1061102","新北市中和區"
"住宅竊盜","1061102","新北市樹林區"
"汽車竊盜","1061102","新北市板橋區"
"機車竊盜","1061102","新北市"
"機車竊盜","1061102","新北市"
"機車竊盜","1061102","新北市三重區"
"自行車竊盜","1061102","新北市三重區"
"自行車竊盜","1061102","新北市樹林區"
"住宅竊盜","1061103","新北市三重區"
"住宅竊盜","1061103","新北市板橋區"
"汽車竊盜","1061103","新北市五股區"
"機車竊盜","1061103","新北市"
"機車竊盜","1061103","新北市"
"機車竊盜","1061103","新北市"
"機車竊盜","1061103","新北市"
"機車竊盜","1061103","新北市三峽區"
"機車竊盜","1061103","新北市永和區"
"機車竊盜","1061103","新北市泰山區"
"機車竊盜","1061103","新北市新店區"
"機車竊盜","1061103","新北市樹林區"
"自行車竊盜","1061103","新北市三重區"
"住宅竊盜","1061104","新北市三重區"
"汽車竊盜","1061104","新北市樹林區"
"汽車竊盜","1061104","新北市蘆洲區"
"機車竊盜","1061104","新北市"
"機車竊盜","1061104","新北市"
"機車竊盜","1061104","新北市三重區"
"機車竊盜","1061104","新北市三重區"
"機車竊盜","1061104","新北市蘆洲區"
"住宅竊盜","1061105","新北市三重區"
"機車竊盜","1061105","新北市"
"機車竊盜","1061105","新北市"
"機車竊盜","1061105","新北市"
"機車竊盜","1061105","新北市"
"機車竊盜","1061105","新北市中和區"
"機車竊盜","1061105","新北市五股區"
"住宅竊盜","1061106","新北市樹林區"
"汽車竊盜","1061106","新北市瑞芳區"
"機車竊盜","1061106","新北市"
"機車竊盜","1061106","新北市"
"機車竊盜","1061106","新北市"
"機車竊盜","1061106","新北市"
"機車竊盜","1061106","新北市"
"自行車竊盜","1061106","新北市土城區"
"汽車竊盜","1061107","新北市三重區"
"機車竊盜","1061107","新北市"
"機車竊盜","1061107","新北市"
"機車竊盜","1061107","新北市新莊區"
"住宅竊盜","1061108","新北市中和區"
"住宅竊盜","1061108","新北市五股區"
"住宅竊盜","1061108","新北市板橋區"
"汽車竊盜","1061108","新北市八里區"
"汽車竊盜","1061108","新北市中和區"
"機車竊盜","1061108","新北市"
"機車竊盜","1061108","新北市"
"機車竊盜","1061108","新北市"
"機車竊盜","1061108","新北市"
"機車竊盜","1061108","新北市中和區"
"機車竊盜","1061108","新北市中和區"
"機車竊盜","1061108","新北市永和區"
"機車竊盜","1061108","新北市新店區"
"自行車竊盜","1061108","新北市板橋區"
"住宅竊盜","1061109","新北市三重區"
"機車竊盜","1061109","新北市"
"機車竊盜","1061109","新北市"
"機車竊盜","1061109","新北市"
"機車竊盜","1061109","新北市"
"機車竊盜","1061109","新北市三重區"
"住宅竊盜","1061110","新北市中和區"
"住宅竊盜","1061110","新北市板橋區"
"汽車竊盜","1061110","新北市林口區"
"機車竊盜","1061110","新北市"
"機車竊盜","1061110","新北市"
"機車竊盜","1061110","新北市"
"機車竊盜","1061110","新北市"
"機車竊盜","1061110","新北市"
"機車竊盜","1061110","新北市三重區"
"機車竊盜","1061110","新北市三重區"
"機車竊盜","1061110","新北市中和區"
"機車竊盜","1061110","新北市中和區"
"機車竊盜","1061110","新北市永和區"
"機車竊盜","1061110","新北市板橋區"
"機車竊盜","1061110","新北市淡水區"
"機車竊盜","1061110","新北市新莊區"
"住宅竊盜","1061111","新北市三重區"
"住宅竊盜","1061111","新北市土城區"
"住宅竊盜","1061111","新北市永和區"
"汽車竊盜","1061111","新北市新莊區"
"機車竊盜","1061111","新北市"
"機車竊盜","1061111","新北市"
"機車竊盜","1061111","新北市板橋區"
"住宅竊盜","1061112","新北市三重區"
"住宅竊盜","1061112","新北市永和區"
"住宅竊盜","1061112","新北市板橋區"
"住宅竊盜","1061112","新北市板橋區"
"住宅竊盜","1061112","新北市板橋區"
"住宅竊盜","1061112","新北市新店區"
"汽車竊盜","1061112","新北市汐止區"
"汽車竊盜","1061112","新北市汐止區"
"機車竊盜","1061112","新北市"
"機車竊盜","1061112","新北市"
"機車竊盜","1061112","新北市"
"機車竊盜","1061112","新北市"
"機車竊盜","1061112","新北市"
"機車竊盜","1061112","新北市"
"機車竊盜","1061112","新北市永和區"
"機車竊盜","1061112","新北市新店區"
"住宅竊盜","1061113","新北市中和區"
"住宅竊盜","1061113","新北市板橋區"
"住宅竊盜","1061113","新北市板橋區"
"汽車竊盜","1061113","新北市三重區"
"汽車竊盜","1061113","新北市永和區"
"機車竊盜","1061113","新北市"
"機車竊盜","1061113","新北市"
"機車竊盜","1061113","新北市"
"機車竊盜","1061113","新北市"
"機車竊盜","1061113","新北市三重區"
"機車竊盜","1061113","新北市永和區"
"機車竊盜","1061113","新北市新店區"
"機車竊盜","1061113","新北市鶯歌區"
"住宅竊盜","1061114","新北市新莊區"
"汽車竊盜","1061114","新北市八里區"
"汽車竊盜","1061114","新北市三重區"
"汽車竊盜","1061114","新北市三重區"
"機車竊盜","1061114","新北市"
"機車竊盜","1061114","新北市"
"機車竊盜","1061114","新北市"
"機車竊盜","1061114","新北市中和區"
"機車竊盜","1061114","新北市中和區"
"住宅竊盜","1061115","新北市中和區"
"汽車竊盜","1061115","新北市汐止區"
"汽車竊盜","1061115","新北市淡水區"
"機車竊盜","1061115","新北市"
"機車竊盜","1061115","新北市"
"機車竊盜","1061115","新北市"
"機車竊盜","1061115","新北市"
"機車竊盜","1061116","新北市"
"機車竊盜","1061116","新北市"
"機車竊盜","1061116","新北市"
"機車竊盜","1061116","新北市三峽區"
"機車竊盜","1061116","新北市板橋區"
"自行車竊盜","1061116","新北市蘆洲區"
"住宅竊盜","1061117","新北市永和區"
"機車竊盜","1061117","新北市中和區"
"自行車竊盜","1061117","新北市新莊區"
"自行車竊盜","1061117","新北市土城區"
"住宅竊盜","1061118","新北市土城區"
"住宅竊盜","1061118","新北市新莊區"
"汽車竊盜","1061118","新北市八里區"
"汽車竊盜","1061118","新北市土城區"
"機車竊盜","1061118","新北市"
"機車竊盜","1061118","新北市"
"機車竊盜","1061118","新北市"
"機車竊盜","1061118","新北市"
"機車竊盜","1061118","新北市五股區"
"自行車竊盜","1061118","新北市新莊區"
"住宅竊盜","1061119","新北市板橋區"
"住宅竊盜","1061119","新北市新莊區"
"機車竊盜","1061119","新北市"
"機車竊盜","1061119","新北市"
"機車竊盜","1061119","新北市"
"機車竊盜","1061119","新北市板橋區"
"機車竊盜","1061119","新北市板橋區"
"機車竊盜","1061119","新北市泰山區"
"自行車竊盜","1061119","新北市樹林區"
"住宅竊盜","1061120","新北市土城區"
"汽車竊盜","1061120","新北市板橋區"
"機車竊盜","1061120","新北市"
"機車竊盜","1061120","新北市"
"機車竊盜","1061120","新北市"
"機車竊盜","1061120","新北市"
"機車竊盜","1061120","新北市"
"機車竊盜","1061120","新北市三重區"
"機車竊盜","1061120","新北市三重區"
"機車竊盜","1061120","新北市淡水區"
"自行車竊盜","1061120","新北市土城區"
"住宅竊盜","1061121","新北市三重區"
"住宅竊盜","1061121","新北市汐止區"
"汽車竊盜","1061121","新北市樹林區"
"機車竊盜","1061121","新北市"
"機車竊盜","1061121","新北市"
"機車竊盜","1061121","新北市"
"機車竊盜","1061121","新北市"
"機車竊盜","1061121","新北市"
"機車竊盜","1061121","新北市淡水區"
"機車竊盜","1061121","新北市新莊區"
"機車竊盜","1061121","新北市新莊區"
"住宅竊盜","1061122","新北市板橋區"
"汽車竊盜","1061122","新北市三芝區"
"機車竊盜","1061122","新北市"
"機車竊盜","1061122","新北市淡水區"
"自行車竊盜","1061122","新北市新莊區"
"住宅竊盜","1061123","新北市汐止區"
"汽車竊盜","1061123","新北市三重區"
"機車竊盜","1061123","新北市"
"機車竊盜","1061123","新北市"
"機車竊盜","1061123","新北市中和區"
"住宅竊盜","1061124","新北市土城區"
"汽車竊盜","1061124","新北市鶯歌區"
"機車竊盜","1061124","新北市"
"機車竊盜","1061124","新北市"
"機車竊盜","1061124","新北市"
"機車竊盜","1061124","新北市"
"機車竊盜","1061124","新北市"
"機車竊盜","1061124","新北市"
"機車竊盜","1061124","新北市中和區"
"機車竊盜","1061124","新北市新莊區"
"住宅竊盜","1061125","新北市汐止區"
"機車竊盜","1061125","新北市"
"機車竊盜","1061125","新北市鶯歌區"
"住宅竊盜","1061126","新北市板橋區"
"住宅竊盜","1061126","新北市板橋區"
"住宅竊盜","1061126","新北市板橋區"
"住宅竊盜","1061127","新北市板橋區"
"汽車竊盜","1061127","新北市板橋區"
"機車竊盜","1061127","新北市"
"機車竊盜","1061127","新北市"
"機車竊盜","1061127","新北市"
"機車竊盜","1061127","新北市"
"機車竊盜","1061127","新北市永和區"
"機車竊盜","1061127","新北市汐止區"
"機車竊盜","1061127","新北市新莊區"
"機車竊盜","1061127","新北市新莊區"
"住宅竊盜","1061128","新北市金山區"
"汽車竊盜","1061128","新北市土城區"
"機車竊盜","1061128","新北市"
"機車竊盜","1061128","新北市"
"機車竊盜","1061128","新北市"
"機車竊盜","1061128","新北市"
"機車竊盜","1061128","新北市三峽區"
"機車竊盜","1061128","新北市汐止區"
"住宅竊盜","1061129","新北市永和區"
"住宅竊盜","1061129","新北市板橋區"
"住宅竊盜","1061129","新北市蘆洲區"
"汽車竊盜","1061129","新北市林口區"
"機車竊盜","1061129","新北市"
"機車竊盜","1061129","新北市"
"機車竊盜","1061129","新北市"
"機車竊盜","1061129","新北市新莊區"
"自行車竊盜","1061129","新北市樹林區"
"住宅竊盜","1061130","新北市三重區"
"住宅竊盜","1061130","新北市板橋區"
"機車竊盜","1061130","新北市"
"機車竊盜","1061130","新北市三重區"
"機車竊盜","1061130","新北市土城區"
"機車竊盜","1061130","新北市淡水區"
"自行車竊盜","1061130","新北市板橋區"
"機車竊盜","1061201","新北市"
"機車竊盜","1061201","新北市"
"機車竊盜","1061201","新北市"
"機車竊盜","1061201","新北市三重區"
"機車竊盜","1061201","新北市五股區"
"汽車竊盜","1061202","新北市八里區"
"汽車竊盜","1061202","新北市三峽區"
"汽車竊盜","1061202","新北市中和區"
"機車竊盜","1061202","新北市"
"機車竊盜","1061202","新北市"
"機車竊盜","1061202","新北市"
"機車竊盜","1061202","新北市板橋區"
"機車竊盜","1061202","新北市新店區"
"機車竊盜","1061203","新北市"
"機車竊盜","1061203","新北市"
"機車竊盜","1061203","新北市三重區"
"機車竊盜","1061203","新北市淡水區"
"機車竊盜","1061203","新北市新店區"
"自行車竊盜","1061203","新北市三峽區"
"住宅竊盜","1061204","新北市三重區"
"住宅竊盜","1061204","新北市板橋區"
"機車竊盜","1061204","新北市"
"機車竊盜","1061204","新北市"
"住宅竊盜","1061205","新北市板橋區"
"汽車竊盜","1061205","新北市八里區"
"汽車竊盜","1061205","新北市三重區"
"汽車竊盜","1061205","新北市中和區"
"機車竊盜","1061205","新北市中和區"
"住宅竊盜","1061206","新北市板橋區"
"住宅竊盜","1061206","新北市新莊區"
"機車竊盜","1061206","新北市"
"自行車竊盜","1061206","新北市板橋區"
"自行車竊盜","1061206","新北市永和區"
"住宅竊盜","1061207","新北市永和區"
"機車竊盜","1061207","新北市"
"住宅竊盜","1061208","新北市板橋區"
"汽車竊盜","1061208","新北市三重區"
"汽車竊盜","1061208","新北市永和區"
"機車竊盜","1061208","新北市"
"汽車竊盜","1061209","新北市新莊區"
"機車竊盜","1061209","新北市"
"機車竊盜","1061209","新北市"
"機車竊盜","1061209","新北市中和區"
"汽車竊盜","1061210","新北市八里區"
"汽車竊盜","1061210","新北市五股區"
"汽車竊盜","1061210","新北市五股區"
"機車竊盜","1061210","新北市"
"機車竊盜","1061210","新北市"
"機車竊盜","1061210","新北市"
"機車竊盜","1061210","新北市永和區"
"機車竊盜","1061210","新北市板橋區"
"住宅竊盜","1061211","新北市石門區"
"機車竊盜","1061211","新北市"
"機車竊盜","1061211","新北市"
"自行車竊盜","1061211","新北市石門區"
"住宅竊盜","1061212","新北市三重區"
"住宅竊盜","1061212","新北市板橋區"
"汽車竊盜","1061212","新北市三重區"
"汽車竊盜","1061212","新北市樹林區"
"機車竊盜","1061212","新北市"
"機車竊盜","1061212","新北市"
"機車竊盜","1061212","新北市"
"機車竊盜","1061212","新北市"
"機車竊盜","1061212","新北市中和區"
"機車竊盜","1061213","新北市"
"機車竊盜","1061213","新北市"
"機車竊盜","1061213","新北市"
"機車竊盜","1061213","新北市"
"住宅竊盜","1061214","新北市板橋區"
"機車竊盜","1061214","新北市"
"機車竊盜","1061214","新北市"
"機車竊盜","1061214","新北市三重區"
"機車竊盜","1061214","新北市板橋區"
"住宅竊盜","1061215","新北市三重區"
"住宅竊盜","1061215","新北市五股區"
"汽車竊盜","1061215","新北市樹林區"
"機車竊盜","1061215","新北市"
"機車竊盜","1061215","新北市"
"機車竊盜","1061215","新北市"
"機車竊盜","1061215","新北市"
"機車竊盜","1061215","新北市"
"機車竊盜","1061215","新北市土城區"
"機車竊盜","1061215","新北市板橋區"
"機車竊盜","1061215","新北市板橋區"
"機車竊盜","1061215","新北市蘆洲區"
"住宅竊盜","1061216","新北市三重區"
"機車竊盜","1061216","新北市"
"機車竊盜","1061216","新北市三重區"
"機車竊盜","1061216","新北市淡水區"
"機車竊盜","1061216","新北市鶯歌區"
"汽車竊盜","1061217","新北市鶯歌區"
"機車竊盜","1061217","新北市"
"機車竊盜","1061217","新北市"
"機車竊盜","1061217","新北市"
"機車竊盜","1061217","新北市板橋區"
"住宅竊盜","1061218","新北市板橋區"
"汽車竊盜","1061218","新北市新莊區"
"汽車竊盜","1061218","新北市鶯歌區"
"機車竊盜","1061218","新北市"
"機車竊盜","1061218","新北市"
"機車竊盜","1061218","新北市"
"機車竊盜","1061218","新北市板橋區"
"住宅竊盜","1061219","新北市蘆洲區"
"機車竊盜","1061219","新北市"
"機車竊盜","1061219","新北市"
"機車竊盜","1061219","新北市永和區"
"住宅竊盜","1061220","新北市三峽區"
"住宅竊盜","1061220","新北市中和區"
"住宅竊盜","1061220","新北市新店區"
"汽車竊盜","1061220","新北市新莊區"
"汽車竊盜","1061220","新北市鶯歌區"
"機車竊盜","1061220","新北市三重區"
"機車竊盜","1061221","新北市"
"機車竊盜","1061222","新北市"
"機車竊盜","1061222","新北市土城區"
"住宅竊盜","1061223","新北市三重區"
"住宅竊盜","1061223","新北市土城區"
"機車竊盜","1061223","新北市"
"機車竊盜","1061223","新北市"
"機車竊盜","1061223","新北市土城區"
"機車竊盜","1061223","新北市中和區"
"機車竊盜","1061223","新北市新莊區"
"住宅竊盜","1061224","新北市土城區"
"汽車竊盜","1061224","新北市新莊區"
"汽車竊盜","1061224","新北市樹林區"
"機車竊盜","1061224","新北市"
"機車竊盜","1061224","新北市蘆洲區"
"自行車竊盜","1061224","新北市土城區"
"住宅竊盜","1061225","新北市新莊區"
"機車竊盜","1061225","新北市"
"機車竊盜","1061225","新北市中和區"
"住宅竊盜","1061226","新北市土城區"
"住宅竊盜","1061226","新北市中和區"
"機車竊盜","1061226","新北市"
"機車竊盜","1061226","新北市"
"機車竊盜","1061226","新北市土城區"
"機車竊盜","1061226","新北市板橋區"
"機車竊盜","1061227","新北市"
"機車竊盜","1061227","新北市"
"機車竊盜","1061227","新北市三重區"
"機車竊盜","1061228","新北市"
"機車竊盜","1061228","新北市"
"機車竊盜","1061228","新北市三重區"
"機車竊盜","1061228","新北市永和區"
"機車竊盜","1061228","新北市新店區"
"機車竊盜","1061228","新北市新莊區"
"機車竊盜","1061229","新北市"
"住宅竊盜","1061230","新北市三重區"
"住宅竊盜","1061230","新北市板橋區"
"機車竊盜","1061230","新北市"
"機車竊盜","1061230","新北市中和區"
"機車竊盜","1061230","新北市新莊區"
"自行車竊盜","1061230","新北市土城區"
"機車竊盜","1061231","新北市"
"機車竊盜","1061231","新北市"
"機車竊盜","1061231","新北市淡水區"
"住宅竊盜","1070101","新北市板橋區"
"汽車竊盜","1070101","新北市三重區"
"汽車竊盜","1070101","新北市板橋區"
"機車竊盜","1070101","新北市"
"機車竊盜","1070101","新北市"
"機車竊盜","1070101","新北市"
"機車竊盜","1070101","新北市"
"住宅竊盜","1070102","新北市永和區"
"住宅竊盜","1070102","新北市板橋區"
"住宅竊盜","1070102","新北市新莊區"
"機車竊盜","1070102","新北市土城區"
"機車竊盜","1070102","新北市蘆洲區"
"自行車竊盜","1070103","新北市三重區"
"住宅竊盜","1070103","新北市三重區"
"住宅竊盜","1070103","新北市三重區"
"住宅竊盜","1070103","新北市三重區"
"住宅竊盜","1070103","新北市三重區"
"住宅竊盜","1070103","新北市新莊區"
"汽車竊盜","1070103","新北市林口區"
"機車竊盜","1070103","新北市"
"機車竊盜","1070103","新北市"
"自行車竊盜","1070104","新北市新店區"
"住宅竊盜","1070104","新北市板橋區"
"住宅竊盜","1070104","新北市板橋區"
"住宅竊盜","1070104","新北市板橋區"
"住宅竊盜","1070104","新北市蘆洲區"
"機車竊盜","1070104","新北市"
"機車竊盜","1070104","新北市"
"機車竊盜","1070104","新北市板橋區"
"自行車竊盜","1070105","新北市土城區"
"自行車竊盜","1070105","新北市泰山區"
"住宅竊盜","1070105","新北市三重區"
"住宅竊盜","1070105","新北市土城區"
"住宅竊盜","1070105","新北市深坑區"
"機車竊盜","1070105","新北市"
"機車竊盜","1070105","新北市"
"機車竊盜","1070105","新北市中和區"
"機車竊盜","1070105","新北市蘆洲區"
"住宅竊盜","1070106","新北市永和區"
"機車竊盜","1070106","新北市三重區"
"機車竊盜","1070106","新北市三重區"
"機車竊盜","1070106","新北市板橋區"
"汽車竊盜","1070107","新北市樹林區"
"機車竊盜","1070107","新北市"
"機車竊盜","1070107","新北市"
"機車竊盜","1070107","新北市"
